,year,race,age,gender,city,state,outcome,age_range
413,2007,B,22,male,Atlanta,GA,Open/No arrest,19-25
414,2007,B,17,male,Atlanta,GA,Closed by arrest,0-18
415,2007,B,26,male,Atlanta,GA,Closed by arrest,26-34
416,2007,B,34,male,Atlanta,GA,Closed without arrest,26-34
417,2007,B,29,male,Atlanta,GA,Open/No arrest,26-34
418,2007,B,25,male,Atlanta,GA,Open/No arrest,19-25
419,2007,W,63,male,Atlanta,GA,Open/No arrest,55-64
420,2007,B,55,male,Atlanta,GA,Open/No arrest,55-64
421,2007,W,47,male,Atlanta,GA,Closed by arrest,35-54
422,2007,B,35,male,Atlanta,GA,Open/No arrest,35-54
423,2007,B,31,male,Atlanta,GA,Open/No arrest,26-34
424,2007,B,20,male,Atlanta,GA,Open/No arrest,19-25
425,2007,B,35,male,Atlanta,GA,Open/No arrest,35-54
426,2007,B,24,male,Atlanta,GA,Open/No arrest,19-25
427,2007,B,35,male,Atlanta,GA,Closed by arrest,35-54
428,2007,B,1,female,Atlanta,GA,Closed without arrest,0-18
429,2007,B,59,male,Atlanta,GA,Closed by arrest,55-64
430,2007,B,23,male,Atlanta,GA,Open/No arrest,19-25
431,2007,B,17,male,Atlanta,GA,Closed without arrest,0-18
432,2007,B,17,female,Atlanta,GA,Closed without arrest,0-18
433,2007,B,27,male,Atlanta,GA,Open/No arrest,26-34
434,2007,B,19,male,Atlanta,GA,Closed by arrest,19-25
435,2007,B,18,male,Atlanta,GA,Closed by arrest,0-18
436,2007,B,56,male,Atlanta,GA,Closed by arrest,55-64
437,2007,B,40,male,Atlanta,GA,Closed by arrest,35-54
438,2007,B,22,male,Atlanta,GA,Open/No arrest,19-25
439,2007,B,43,male,Atlanta,GA,Open/No arrest,35-54
440,2007,B,24,male,Atlanta,GA,Closed by arrest,19-25
441,2007,B,46,male,Atlanta,GA,Closed by arrest,35-54
442,2007,W,68,male,Atlanta,GA,Closed by arrest,65+
443,2007,B,24,male,Atlanta,GA,Closed by arrest,19-25
444,2007,B,22,male,Atlanta,GA,Closed by arrest,19-25
445,2007,B,33,male,Atlanta,GA,Closed by arrest,26-34
446,2007,B,47,male,Atlanta,GA,Closed by arrest,35-54
447,2007,B,27,male,Atlanta,GA,Closed without arrest,26-34
448,2007,B,28,male,Atlanta,GA,Closed without arrest,26-34
449,2007,B,22,female,Atlanta,GA,Closed without arrest,19-25
450,2007,B,26,female,Atlanta,GA,Closed without arrest,26-34
451,2007,B,36,male,Atlanta,GA,Closed by arrest,35-54
452,2007,B,9,female,Atlanta,GA,Closed by arrest,0-18
453,2007,B,29,male,Atlanta,GA,Open/No arrest,26-34
454,2007,B,41,male,Atlanta,GA,Open/No arrest,35-54
455,2007,B,54,male,Atlanta,GA,Closed by arrest,35-54
456,2007,B,48,male,Atlanta,GA,Open/No arrest,35-54
457,2007,B,21,male,Atlanta,GA,Closed by arrest,19-25
458,2007,B,20,male,Atlanta,GA,Closed without arrest,19-25
459,2007,B,43,male,Atlanta,GA,Open/No arrest,35-54
460,2007,H,23,male,Atlanta,GA,Open/No arrest,19-25
461,2007,B,23,male,Atlanta,GA,Open/No arrest,19-25
462,2007,W,21,male,Atlanta,GA,Closed by arrest,19-25
463,2007,B,51,male,Atlanta,GA,Closed by arrest,35-54
464,2007,H,34,male,Atlanta,GA,Open/No arrest,26-34
465,2007,B,19,male,Atlanta,GA,Closed by arrest,19-25
466,2007,B,23,male,Atlanta,GA,Closed by arrest,19-25
467,2007,B,31,male,Atlanta,GA,Closed without arrest,26-34
468,2007,W,49,male,Atlanta,GA,Open/No arrest,35-54
469,2007,W,58,male,Atlanta,GA,Closed without arrest,55-64
470,2007,B,20,male,Atlanta,GA,Closed by arrest,19-25
471,2007,B,29,male,Atlanta,GA,Closed without arrest,26-34
472,2007,B,27,male,Atlanta,GA,Closed without arrest,26-34
473,2007,B,27,male,Atlanta,GA,Closed without arrest,26-34
474,2007,B,18,male,Atlanta,GA,Closed by arrest,0-18
475,2007,B,47,male,Atlanta,GA,Open/No arrest,35-54
476,2007,B,44,male,Atlanta,GA,Open/No arrest,35-54
477,2007,B,47,male,Atlanta,GA,Closed by arrest,35-54
478,2007,B,52,male,Atlanta,GA,Closed by arrest,35-54
479,2007,W,35,female,Atlanta,GA,Closed by arrest,35-54
480,2007,B,33,male,Atlanta,GA,Closed by arrest,26-34
481,2007,B,38,male,Atlanta,GA,Closed without arrest,35-54
482,2007,B,51,male,Atlanta,GA,Open/No arrest,35-54
483,2007,B,20,male,Atlanta,GA,Open/No arrest,19-25
484,2007,B,39,male,Atlanta,GA,Closed by arrest,35-54
485,2007,B,33,male,Atlanta,GA,Open/No arrest,26-34
486,2007,B,49,male,Atlanta,GA,Closed by arrest,35-54
487,2007,B,58,male,Atlanta,GA,Closed by arrest,55-64
488,2007,B,40,male,Atlanta,GA,Open/No arrest,35-54
489,2007,B,18,male,Atlanta,GA,Closed by arrest,0-18
490,2007,B,18,male,Atlanta,GA,Open/No arrest,0-18
491,2007,B,42,male,Atlanta,GA,Closed by arrest,35-54
492,2007,B,50,male,Atlanta,GA,Open/No arrest,35-54
493,2007,B,15,female,Atlanta,GA,Closed by arrest,0-18
494,2007,B,18,male,Atlanta,GA,Closed by arrest,0-18
495,2007,W,44,female,Atlanta,GA,Closed by arrest,35-54
496,2007,B,28,male,Atlanta,GA,Closed by arrest,26-34
497,2007,B,78,male,Atlanta,GA,Closed by arrest,65+
498,2007,B,20,male,Atlanta,GA,Closed by arrest,19-25
499,2007,B,17,male,Atlanta,GA,Closed by arrest,0-18
500,2007,B,30,male,Atlanta,GA,Closed by arrest,26-34
501,2007,B,47,male,Atlanta,GA,Closed by arrest,35-54
502,2007,W,35,male,Atlanta,GA,Closed by arrest,35-54
503,2007,B,25,male,Atlanta,GA,Open/No arrest,19-25
504,2007,B,40,male,Atlanta,GA,Closed by arrest,35-54
505,2008,B,38,male,Atlanta,GA,Open/No arrest,35-54
506,2008,H,24,male,Atlanta,GA,Open/No arrest,19-25
507,2008,B,17,male,Atlanta,GA,Closed by arrest,0-18
508,2008,H,17,female,Atlanta,GA,Closed by arrest,0-18
509,2008,H,18,male,Atlanta,GA,Closed by arrest,0-18
510,2008,B,31,male,Atlanta,GA,Closed by arrest,26-34
511,2008,B,57,male,Atlanta,GA,Closed by arrest,55-64
512,2008,B,26,male,Atlanta,GA,Closed by arrest,26-34
513,2008,B,46,male,Atlanta,GA,Open/No arrest,35-54
514,2008,B,23,male,Atlanta,GA,Open/No arrest,19-25
515,2008,B,45,male,Atlanta,GA,Closed by arrest,35-54
516,2008,B,25,male,Atlanta,GA,Open/No arrest,19-25
517,2008,B,Unknown,male,Atlanta,GA,Closed by arrest,Unknown
518,2008,B,33,male,Atlanta,GA,Open/No arrest,26-34
519,2008,B,26,male,Atlanta,GA,Open/No arrest,26-34
520,2008,B,17,male,Atlanta,GA,Closed by arrest,0-18
521,2008,H,4,male,Atlanta,GA,Closed by arrest,0-18
522,2008,B,26,male,Atlanta,GA,Closed by arrest,26-34
523,2008,B,22,female,Atlanta,GA,Closed without arrest,19-25
524,2008,B,101,male,Atlanta,GA,Closed by arrest,65+
525,2008,B,36,male,Atlanta,GA,Closed by arrest,35-54
526,2008,B,30,male,Atlanta,GA,Open/No arrest,26-34
527,2008,B,24,male,Atlanta,GA,Closed by arrest,19-25
528,2008,B,43,male,Atlanta,GA,Closed by arrest,35-54
529,2008,B,44,male,Atlanta,GA,Closed by arrest,35-54
530,2008,B,21,male,Atlanta,GA,Closed by arrest,19-25
531,2008,B,62,male,Atlanta,GA,Open/No arrest,55-64
532,2008,B,51,female,Atlanta,GA,Closed by arrest,35-54
533,2008,B,24,male,Atlanta,GA,Closed by arrest,19-25
534,2008,H,29,male,Atlanta,GA,Open/No arrest,26-34
535,2008,B,24,male,Atlanta,GA,Closed without arrest,19-25
536,2008,B,51,male,Atlanta,GA,Closed by arrest,35-54
537,2008,B,35,male,Atlanta,GA,Closed by arrest,35-54
538,2008,B,17,male,Atlanta,GA,Closed by arrest,0-18
539,2008,B,25,female,Atlanta,GA,Closed by arrest,19-25
540,2008,B,37,male,Atlanta,GA,Closed by arrest,35-54
541,2008,B,36,male,Atlanta,GA,Open/No arrest,35-54
542,2008,B,25,male,Atlanta,GA,Closed by arrest,19-25
543,2008,B,42,male,Atlanta,GA,Closed by arrest,35-54
544,2008,W,44,female,Atlanta,GA,Closed without arrest,35-54
545,2008,B,17,male,Atlanta,GA,Closed by arrest,0-18
546,2008,B,20,male,Atlanta,GA,Closed by arrest,19-25
547,2008,B,56,male,Atlanta,GA,Closed by arrest,55-64
548,2008,B,24,male,Atlanta,GA,Closed by arrest,19-25
549,2008,B,25,female,Atlanta,GA,Closed without arrest,19-25
550,2008,B,31,male,Atlanta,GA,Open/No arrest,26-34
551,2008,B,29,male,Atlanta,GA,Closed by arrest,26-34
552,2008,B,42,male,Atlanta,GA,Open/No arrest,35-54
553,2008,B,25,male,Atlanta,GA,Open/No arrest,19-25
554,2008,B,43,male,Atlanta,GA,Open/No arrest,35-54
555,2008,B,16,male,Atlanta,GA,Closed by arrest,0-18
556,2008,B,21,male,Atlanta,GA,Open/No arrest,19-25
557,2008,B,33,male,Atlanta,GA,Closed by arrest,26-34
558,2008,B,29,male,Atlanta,GA,Closed by arrest,26-34
559,2008,W,32,male,Atlanta,GA,Open/No arrest,26-34
560,2008,B,48,male,Atlanta,GA,Closed by arrest,35-54
561,2008,B,1,female,Atlanta,GA,Closed by arrest,0-18
562,2008,B,35,male,Atlanta,GA,Closed by arrest,35-54
563,2008,B,17,male,Atlanta,GA,Closed by arrest,0-18
564,2008,B,29,male,Atlanta,GA,Open/No arrest,26-34
565,2008,B,24,male,Atlanta,GA,Closed by arrest,19-25
566,2008,B,22,male,Atlanta,GA,Closed by arrest,19-25
567,2008,B,29,male,Atlanta,GA,Open/No arrest,26-34
568,2008,B,44,male,Atlanta,GA,Open/No arrest,35-54
569,2008,B,28,male,Atlanta,GA,Closed by arrest,26-34
570,2008,B,20,male,Atlanta,GA,Closed by arrest,19-25
571,2008,B,26,female,Atlanta,GA,Closed by arrest,26-34
572,2008,B,48,male,Atlanta,GA,Closed by arrest,35-54
573,2008,B,27,male,Atlanta,GA,Closed by arrest,26-34
574,2008,B,21,male,Atlanta,GA,Closed without arrest,19-25
575,2008,B,33,male,Atlanta,GA,Closed by arrest,26-34
576,2008,B,23,male,Atlanta,GA,Closed by arrest,19-25
577,2008,B,50,male,Atlanta,GA,Closed by arrest,35-54
578,2008,W,59,male,Atlanta,GA,Open/No arrest,55-64
579,2008,B,44,male,Atlanta,GA,Closed by arrest,35-54
580,2008,B,25,female,Atlanta,GA,Open/No arrest,19-25
581,2008,B,24,male,Atlanta,GA,Closed by arrest,19-25
582,2008,B,18,male,Atlanta,GA,Closed by arrest,0-18
583,2008,B,48,male,Atlanta,GA,Closed by arrest,35-54
584,2008,B,21,male,Atlanta,GA,Closed by arrest,19-25
585,2008,B,46,male,Atlanta,GA,Open/No arrest,35-54
586,2008,B,36,female,Atlanta,GA,Closed by arrest,35-54
587,2008,B,49,male,Atlanta,GA,Open/No arrest,35-54
588,2008,B,38,female,Atlanta,GA,Closed by arrest,35-54
589,2008,B,32,male,Atlanta,GA,Closed by arrest,26-34
590,2008,B,38,male,Atlanta,GA,Open/No arrest,35-54
591,2008,B,30,male,Atlanta,GA,Closed by arrest,26-34
592,2008,H,27,male,Atlanta,GA,Closed by arrest,26-34
593,2008,B,15,male,Atlanta,GA,Closed by arrest,0-18
594,2008,B,17,male,Atlanta,GA,Closed by arrest,0-18
595,2008,H,34,male,Atlanta,GA,Open/No arrest,26-34
596,2008,H,46,male,Atlanta,GA,Open/No arrest,35-54
597,2008,B,44,male,Atlanta,GA,Closed by arrest,35-54
598,2008,B,32,male,Atlanta,GA,Closed by arrest,26-34
599,2008,B,29,male,Atlanta,GA,Open/No arrest,26-34
600,2008,B,47,female,Atlanta,GA,Closed by arrest,35-54
601,2008,W,29,male,Atlanta,GA,Closed by arrest,26-34
602,2008,B,19,male,Atlanta,GA,Open/No arrest,19-25
603,2008,B,19,male,Atlanta,GA,Closed by arrest,19-25
604,2008,B,38,male,Atlanta,GA,Open/No arrest,35-54
605,2008,W,47,female,Atlanta,GA,Open/No arrest,35-54
606,2008,B,2,male,Atlanta,GA,Closed by arrest,0-18
607,2008,B,24,male,Atlanta,GA,Closed by arrest,19-25
608,2008,H,55,male,Atlanta,GA,Closed by arrest,55-64
609,2008,B,34,male,Atlanta,GA,Closed by arrest,26-34
610,2009,B,24,male,Atlanta,GA,Closed without arrest,19-25
611,2009,W,27,male,Atlanta,GA,Closed by arrest,26-34
612,2009,B,19,male,Atlanta,GA,Closed by arrest,19-25
613,2009,B,32,male,Atlanta,GA,Closed by arrest,26-34
614,2009,B,38,male,Atlanta,GA,Closed by arrest,35-54
615,2009,B,Unknown,female,Atlanta,GA,Closed by arrest,Unknown
616,2009,B,29,female,Atlanta,GA,Open/No arrest,26-34
617,2009,B,60,male,Atlanta,GA,Closed by arrest,55-64
618,2009,B,49,male,Atlanta,GA,Closed by arrest,35-54
619,2009,B,49,male,Atlanta,GA,Closed by arrest,35-54
620,2009,W,57,female,Atlanta,GA,Closed by arrest,55-64
621,2009,B,31,male,Atlanta,GA,Open/No arrest,26-34
622,2009,B,44,male,Atlanta,GA,Open/No arrest,35-54
623,2009,B,49,male,Atlanta,GA,Closed by arrest,35-54
624,2009,B,1,female,Atlanta,GA,Closed by arrest,0-18
625,2009,B,58,female,Atlanta,GA,Closed by arrest,55-64
626,2009,B,23,male,Atlanta,GA,Closed by arrest,19-25
627,2009,O,24,male,Atlanta,GA,Closed by arrest,19-25
628,2009,B,28,male,Atlanta,GA,Closed by arrest,26-34
629,2009,B,16,male,Atlanta,GA,Closed by arrest,0-18
630,2009,B,34,male,Atlanta,GA,Closed by arrest,26-34
631,2009,B,13,male,Atlanta,GA,Closed by arrest,0-18
632,2009,B,57,male,Atlanta,GA,Closed by arrest,55-64
633,2009,B,28,male,Atlanta,GA,Closed by arrest,26-34
634,2009,B,20,male,Atlanta,GA,Closed by arrest,19-25
635,2009,B,24,male,Atlanta,GA,Closed by arrest,19-25
636,2009,B,24,male,Atlanta,GA,Closed by arrest,19-25
637,2009,B,32,male,Atlanta,GA,Open/No arrest,26-34
638,2009,B,20,male,Atlanta,GA,Closed by arrest,19-25
639,2009,B,31,female,Atlanta,GA,Closed without arrest,26-34
640,2009,B,26,male,Atlanta,GA,Closed by arrest,26-34
641,2009,B,43,male,Atlanta,GA,Open/No arrest,35-54
642,2009,B,26,female,Atlanta,GA,Closed by arrest,26-34
643,2009,B,25,male,Atlanta,GA,Closed by arrest,19-25
644,2009,B,21,male,Atlanta,GA,Closed without arrest,19-25
645,2009,B,29,male,Atlanta,GA,Closed by arrest,26-34
646,2009,B,34,male,Atlanta,GA,Open/No arrest,26-34
647,2009,H,30,male,Atlanta,GA,Open/No arrest,26-34
648,2009,B,26,male,Atlanta,GA,Open/No arrest,26-34
649,2009,W,55,male,Atlanta,GA,Closed by arrest,55-64
650,2009,B,36,male,Atlanta,GA,Closed by arrest,35-54
651,2009,B,32,male,Atlanta,GA,Open/No arrest,26-34
652,2009,B,40,male,Atlanta,GA,Open/No arrest,35-54
653,2009,B,18,male,Atlanta,GA,Closed by arrest,0-18
654,2009,B,39,male,Atlanta,GA,Closed by arrest,35-54
655,2009,B,35,male,Atlanta,GA,Open/No arrest,35-54
656,2009,B,15,male,Atlanta,GA,Closed by arrest,0-18
657,2009,B,31,male,Atlanta,GA,Open/No arrest,26-34
658,2009,B,38,male,Atlanta,GA,Closed by arrest,35-54
659,2009,B,46,male,Atlanta,GA,Closed by arrest,35-54
660,2009,B,27,male,Atlanta,GA,Open/No arrest,26-34
661,2009,B,21,male,Atlanta,GA,Open/No arrest,19-25
662,2009,B,48,male,Atlanta,GA,Closed by arrest,35-54
663,2009,B,35,male,Atlanta,GA,Closed by arrest,35-54
664,2009,B,25,male,Atlanta,GA,Open/No arrest,19-25
665,2009,B,20,female,Atlanta,GA,Closed by arrest,19-25
666,2009,B,24,male,Atlanta,GA,Closed by arrest,19-25
667,2009,O,77,female,Atlanta,GA,Open/No arrest,65+
668,2009,B,39,male,Atlanta,GA,Open/No arrest,35-54
669,2009,B,37,female,Atlanta,GA,Open/No arrest,35-54
670,2009,B,44,female,Atlanta,GA,Closed by arrest,35-54
671,2009,B,29,male,Atlanta,GA,Open/No arrest,26-34
672,2009,W,43,male,Atlanta,GA,Open/No arrest,35-54
673,2009,W,66,female,Atlanta,GA,Closed by arrest,65+
674,2009,B,21,male,Atlanta,GA,Closed by arrest,19-25
675,2009,B,38,male,Atlanta,GA,Open/No arrest,35-54
676,2009,B,19,male,Atlanta,GA,Open/No arrest,19-25
677,2009,W,60,male,Atlanta,GA,Closed by arrest,55-64
678,2009,B,29,male,Atlanta,GA,Closed by arrest,26-34
679,2009,B,19,male,Atlanta,GA,Closed by arrest,19-25
680,2009,B,68,female,Atlanta,GA,Closed by arrest,65+
681,2009,B,25,male,Atlanta,GA,Closed without arrest,19-25
682,2009,B,25,male,Atlanta,GA,Closed by arrest,19-25
683,2009,B,21,male,Atlanta,GA,Closed by arrest,19-25
684,2009,B,50,male,Atlanta,GA,Open/No arrest,35-54
685,2009,B,51,female,Atlanta,GA,Closed without arrest,35-54
686,2009,B,30,female,Atlanta,GA,Closed by arrest,26-34
687,2009,B,24,female,Atlanta,GA,Closed by arrest,19-25
688,2009,B,30,male,Atlanta,GA,Open/No arrest,26-34
689,2009,B,46,male,Atlanta,GA,Open/No arrest,35-54
690,2010,B,30,male,Atlanta,GA,Open/No arrest,26-34
691,2010,B,40,female,Atlanta,GA,Closed without arrest,35-54
692,2010,B,39,male,Atlanta,GA,Open/No arrest,35-54
693,2010,B,22,male,Atlanta,GA,Closed by arrest,19-25
694,2010,B,50,male,Atlanta,GA,Closed by arrest,35-54
695,2010,B,25,male,Atlanta,GA,Closed without arrest,19-25
696,2010,B,33,female,Atlanta,GA,Closed by arrest,26-34
697,2010,B,19,female,Atlanta,GA,Closed by arrest,19-25
698,2010,B,28,male,Atlanta,GA,Open/No arrest,26-34
699,2010,B,27,male,Atlanta,GA,Closed by arrest,26-34
700,2010,W,23,male,Atlanta,GA,Closed by arrest,19-25
701,2010,B,35,female,Atlanta,GA,Closed by arrest,35-54
702,2010,B,32,male,Atlanta,GA,Open/No arrest,26-34
703,2010,B,33,male,Atlanta,GA,Closed by arrest,26-34
704,2010,B,24,male,Atlanta,GA,Open/No arrest,19-25
705,2010,B,26,female,Atlanta,GA,Closed by arrest,26-34
706,2010,B,45,female,Atlanta,GA,Open/No arrest,35-54
707,2010,W,26,male,Atlanta,GA,Closed by arrest,26-34
708,2010,B,46,male,Atlanta,GA,Closed by arrest,35-54
709,2010,W,44,male,Atlanta,GA,Closed by arrest,35-54
710,2010,B,32,male,Atlanta,GA,Closed by arrest,26-34
711,2010,B,26,male,Atlanta,GA,Open/No arrest,26-34
712,2010,B,25,male,Atlanta,GA,Open/No arrest,19-25
713,2010,B,29,male,Atlanta,GA,Open/No arrest,26-34
714,2010,B,32,male,Atlanta,GA,Open/No arrest,26-34
715,2010,B,58,male,Atlanta,GA,Closed by arrest,55-64
716,2010,B,23,male,Atlanta,GA,Closed by arrest,19-25
717,2010,B,19,male,Atlanta,GA,Closed by arrest,19-25
718,2010,B,19,male,Atlanta,GA,Closed by arrest,19-25
719,2010,B,28,male,Atlanta,GA,Closed by arrest,26-34
720,2010,B,16,male,Atlanta,GA,Closed by arrest,0-18
721,2010,B,47,female,Atlanta,GA,Closed by arrest,35-54
722,2010,B,33,male,Atlanta,GA,Closed by arrest,26-34
723,2010,B,36,male,Atlanta,GA,Closed by arrest,35-54
724,2010,B,22,male,Atlanta,GA,Closed by arrest,19-25
725,2010,B,27,male,Atlanta,GA,Closed by arrest,26-34
726,2010,B,22,male,Atlanta,GA,Closed by arrest,19-25
727,2010,B,33,male,Atlanta,GA,Open/No arrest,26-34
728,2010,B,30,male,Atlanta,GA,Closed by arrest,26-34
729,2010,B,32,male,Atlanta,GA,Open/No arrest,26-34
730,2010,A,62,male,Atlanta,GA,Closed by arrest,55-64
731,2010,B,17,female,Atlanta,GA,Closed by arrest,0-18
732,2010,B,57,male,Atlanta,GA,Open/No arrest,55-64
733,2010,B,26,male,Atlanta,GA,Open/No arrest,26-34
734,2010,B,33,female,Atlanta,GA,Open/No arrest,26-34
735,2010,B,32,male,Atlanta,GA,Open/No arrest,26-34
736,2010,B,32,male,Atlanta,GA,Open/No arrest,26-34
737,2010,B,46,male,Atlanta,GA,Closed by arrest,35-54
738,2010,B,38,male,Atlanta,GA,Open/No arrest,35-54
739,2010,B,47,male,Atlanta,GA,Open/No arrest,35-54
740,2010,B,64,male,Atlanta,GA,Closed by arrest,55-64
741,2010,B,3,female,Atlanta,GA,Closed by arrest,0-18
742,2010,B,39,male,Atlanta,GA,Open/No arrest,35-54
743,2010,B,38,male,Atlanta,GA,Closed by arrest,35-54
744,2010,B,50,male,Atlanta,GA,Open/No arrest,35-54
745,2010,B,28,female,Atlanta,GA,Open/No arrest,26-34
746,2010,B,39,male,Atlanta,GA,Open/No arrest,35-54
747,2010,B,26,male,Atlanta,GA,Closed by arrest,26-34
748,2010,B,21,male,Atlanta,GA,Closed by arrest,19-25
749,2010,B,32,male,Atlanta,GA,Closed by arrest,26-34
750,2010,B,92,male,Atlanta,GA,Open/No arrest,65+
751,2010,B,69,male,Atlanta,GA,Open/No arrest,65+
752,2010,B,19,male,Atlanta,GA,Closed by arrest,19-25
753,2010,B,27,male,Atlanta,GA,Closed by arrest,26-34
754,2010,B,25,male,Atlanta,GA,Closed by arrest,19-25
755,2010,B,48,male,Atlanta,GA,Closed by arrest,35-54
756,2010,H,21,male,Atlanta,GA,Closed by arrest,19-25
757,2010,B,31,male,Atlanta,GA,Closed by arrest,26-34
758,2010,W,52,male,Atlanta,GA,Closed by arrest,35-54
759,2010,B,33,male,Atlanta,GA,Closed by arrest,26-34
760,2010,W,38,male,Atlanta,GA,Open/No arrest,35-54
761,2010,B,57,male,Atlanta,GA,Open/No arrest,55-64
762,2010,B,23,male,Atlanta,GA,Closed by arrest,19-25
763,2010,B,55,male,Atlanta,GA,Closed by arrest,55-64
764,2010,B,26,male,Atlanta,GA,Closed by arrest,26-34
765,2010,B,30,female,Atlanta,GA,Closed by arrest,26-34
766,2010,H,24,male,Atlanta,GA,Closed by arrest,19-25
767,2010,B,41,female,Atlanta,GA,Open/No arrest,35-54
768,2010,B,19,male,Atlanta,GA,Closed by arrest,19-25
769,2010,W,25,female,Atlanta,GA,Closed by arrest,19-25
770,2010,B,47,female,Atlanta,GA,Closed by arrest,35-54
771,2010,B,38,male,Atlanta,GA,Closed by arrest,35-54
772,2010,W,31,male,Atlanta,GA,Closed by arrest,26-34
773,2010,B,25,male,Atlanta,GA,Open/No arrest,19-25
774,2010,A,39,male,Atlanta,GA,Closed by arrest,35-54
775,2010,B,23,male,Atlanta,GA,Open/No arrest,19-25
776,2010,B,29,male,Atlanta,GA,Open/No arrest,26-34
777,2010,B,52,male,Atlanta,GA,Closed by arrest,35-54
778,2010,B,27,male,Atlanta,GA,Closed by arrest,26-34
779,2010,B,40,male,Atlanta,GA,Open/No arrest,35-54
780,2010,B,18,female,Atlanta,GA,Closed by arrest,0-18
781,2010,B,51,male,Atlanta,GA,Closed by arrest,35-54
782,2010,W,71,female,Atlanta,GA,Open/No arrest,65+
783,2011,B,23,male,Atlanta,GA,Open/No arrest,19-25
784,2011,B,21,male,Atlanta,GA,Closed by arrest,19-25
785,2011,B,21,male,Atlanta,GA,Open/No arrest,19-25
786,2011,B,22,male,Atlanta,GA,Closed by arrest,19-25
787,2011,B,23,female,Atlanta,GA,Closed by arrest,19-25
788,2011,B,26,male,Atlanta,GA,Open/No arrest,26-34
789,2011,B,40,male,Atlanta,GA,Closed by arrest,35-54
790,2011,B,62,male,Atlanta,GA,Closed by arrest,55-64
791,2011,B,44,male,Atlanta,GA,Closed by arrest,35-54
792,2011,B,29,male,Atlanta,GA,Closed by arrest,26-34
793,2011,B,36,female,Atlanta,GA,Closed by arrest,35-54
794,2011,B,24,male,Atlanta,GA,Closed by arrest,19-25
795,2011,B,48,male,Atlanta,GA,Closed by arrest,35-54
796,2011,B,19,male,Atlanta,GA,Open/No arrest,19-25
797,2011,B,19,male,Atlanta,GA,Closed by arrest,19-25
798,2011,B,56,male,Atlanta,GA,Open/No arrest,55-64
799,2011,B,32,male,Atlanta,GA,Closed by arrest,26-34
800,2011,B,1,male,Atlanta,GA,Closed by arrest,0-18
801,2011,B,51,male,Atlanta,GA,Closed by arrest,35-54
802,2011,B,47,male,Atlanta,GA,Closed by arrest,35-54
803,2011,B,37,male,Atlanta,GA,Closed by arrest,35-54
804,2011,B,45,male,Atlanta,GA,Closed without arrest,35-54
805,2011,B,30,male,Atlanta,GA,Closed by arrest,26-34
806,2011,B,26,male,Atlanta,GA,Closed by arrest,26-34
807,2011,B,82,male,Atlanta,GA,Closed by arrest,65+
808,2011,B,45,male,Atlanta,GA,Closed by arrest,35-54
