id,armed_with,city,county,state,age,gender,race,body_camera,age_range,year
475,gun,Austin,Travis,TX,31.0,female,W,False,26-34,2015
476,knife,Huntsville,Madison,AL,36.0,male,B,False,35-54,2015
477,gun,Queens,Kings,NY,51.0,male,B,False,35-54,2015
479,undetermined,Bossier City,Bossier,LA,24.0,male,W,False,19-25,2015
530,gun,Snohomish,Snohomish,WA,62.0,male,W,False,55-64,2015
480,knife,Ideal Beach,Monmouth,NJ,39.0,male,W,False,35-54,2015
481,replica,Edmond,Oklahoma,OK,24.0,male,W,False,19-25,2015
482,knife,Rockville,Putnam,GA,57.0,male,W,False,55-64,2015
491,unarmed,Long Beach,Los Angeles,CA,20.0,male,O,False,19-25,2015
492,knife,Alpine,San Diego,CA,33.0,male,W,False,26-34,2015
488,gun,Lancaster,Lancaster,SC,60.0,male,W,False,55-64,2015
490,gun,Northglenn,Adams,CO,32.0,male,B,False,26-34,2015
493,gun,Carrollton,Carroll,GA,40.0,male,B,False,35-54,2015
494,blunt_object,Trenton,Wayne,MI,18.0,male,W,False,0-18,2015
497,knife,Lyndhurst,Bergen,NJ,36.0,male,B,False,35-54,2015
498,gun,Okmulgee County,Okmulgee,OK,35.0,male,W,False,35-54,2015
499,gun,Wilderville,Josephine,OR,55.0,male,W,False,55-64,2015
500,unarmed,Cottonwood,Yavapai,AZ,19.0,male,W,False,19-25,2015
501,replica,Nashville,Davidson,TN,39.0,male,H,False,35-54,2015
503,gun,Medford,Jackson,OR,40.0,male,,False,35-54,2015
504,replica,Palestine,Anderson,TX,47.0,male,W,True,35-54,2015
505,gun,Greece,Monroe,NY,23.0,male,W,False,19-25,2015
507,knife,Roslindale,Suffolk,MA,26.0,male,B,False,26-34,2015
508,knife,Azle,Tarrant,TX,26.0,male,W,False,26-34,2015
509,gun,Ellis County,Ellis,TX,18.0,male,H,False,0-18,2015
510,knife,Fuqua,Harris,TX,33.0,male,H,False,26-34,2015
511,gun,Byram,Sussex,NJ,56.0,male,W,False,55-64,2015
512,gun,Delano,Kern,CA,46.0,male,H,False,35-54,2015
513,unarmed,Los Lunas,Valencia,NM,36.0,male,H,False,35-54,2015
520,gun,Santa Maria,Santa Barbara,CA,50.0,male,H,False,35-54,2015
521,vehicle,Morgantown,Monongalia,WV,45.0,female,W,False,35-54,2015
515,gun,Oakland,Alameda,CA,30.0,male,B,True,26-34,2015
516,gun,North Port,Sarasota,FL,53.0,male,W,False,35-54,2015
518,gun,Watsonsville,Monterey,CA,45.0,male,H,False,35-54,2015
519,knife,Midland,Midland,TX,42.0,male,W,False,35-54,2015
522,gun,Strasburg,Arapahoe,CO,27.0,male,H,False,26-34,2015
514,gun,Melbourne,Brevard,FL,36.0,male,W,False,35-54,2015
517,gun,Woodland,Cowlitz,WA,58.0,male,W,False,55-64,2015
523,gun,Beech Grove,Marion,IN,54.0,male,,False,35-54,2015
524,knife,Anaheim,Orange,CA,30.0,male,H,True,26-34,2015
526,gun,Sun City,Maricopa,AZ,69.0,male,W,False,65+,2015
525,unarmed,Findlay,Hancock,OH,30.0,male,W,False,26-34,2015
535,gun,Tomball,Harris,TX,45.0,male,W,False,35-54,2015
538,gun,Cincinnati,Hamilton,OH,22.0,male,B,False,19-25,2015
539,unarmed,Des Moines,Polk,IA,28.0,male,W,False,26-34,2015
540,gun,Bronx,Bronx,NY,19.0,male,B,False,19-25,2015
541,gun,Pompano Beach,Broward,FL,40.0,male,B,False,35-54,2015
542,gun,Columbia,Maury,TN,86.0,male,,False,65+,2015
543,undetermined,Miami,Miami-Dade,FL,46.0,male,B,False,35-54,2015
544,gun,Bexar County,Bexar,TX,28.0,male,H,False,26-34,2015
545,knife,Hackensack,Bergen,NJ,22.0,male,H,False,19-25,2015
553,replica,Kokomo,Howard,IN,17.0,female,W,False,0-18,2015
546,gun,Fort Wayne,Allen,IN,46.0,male,W,False,35-54,2015
548,blunt_object,Louisville,Jefferson,KY,35.0,male,B,False,35-54,2015
549,other;gun,Hutchins,Dallas,TX,35.0,male,W,False,35-54,2015
547,,Stockton,San Joaquin,CA,28.0,male,H,False,26-34,2015
551,gun,Cocoa,Brevard,FL,15.0,male,W,False,0-18,2015
550,unarmed,South Lake Tahoe,El Dorado,CA,22.0,male,B,False,19-25,2015
559,gun,Visalia,Tulare,CA,28.0,male,H,False,26-34,2015
563,gun,Wood Lake,Benson,ND,31.0,male,N,False,26-34,2015
557,gun,Clanton,Chilton,AL,40.0,female,W,False,35-54,2015
561,gun,Hobbs,Lea,NM,48.0,male,W,False,35-54,2015
564,knife,Coney Island,Kings,NY,58.0,male,W,False,55-64,2015
558,knife,Boston,Suffolk,MA,44.0,male,H,False,35-54,2015
560,gun,Cincinnati,Hamilton,OH,21.0,male,B,False,19-25,2015
565,gun,Greeley,Weld,CO,50.0,male,H,False,35-54,2015
582,gun,Chicago,Cook,IL,23.0,male,B,False,19-25,2015
555,unarmed,Azusa,Los Angeles,CA,24.0,male,H,False,19-25,2015
556,other,Houston,Harris,TX,49.0,male,W,False,35-54,2015
566,gun,Ronda,Wilkes,NC,60.0,male,W,False,55-64,2015
570,gun,Citrus Heights,Sacramento,CA,35.0,male,H,False,35-54,2015
573,gun,Augusta,Richmond,GA,29.0,male,W,False,26-34,2015
576,gun,Pittsburgh,Allegheny,PA,20.0,male,B,False,19-25,2015
572,unarmed,Indianapolis,Marion,IN,34.0,male,W,False,26-34,2015
574,knife,Hutchinson,Reno,KS,22.0,male,W,False,19-25,2015
575,knife,Weatherford,Parker,TX,49.0,male,W,False,35-54,2015
726,gun,Omaha,Douglas,NE,32.0,male,W,False,26-34,2015
569,gun,York County,York,VA,26.0,male,B,True,26-34,2015
567,unarmed,Owings Mills,Baltimore,MD,41.0,male,B,False,35-54,2015
568,gun,Fresno,Madera,CA,61.0,male,W,False,55-64,2015
579,gun,Malone,Franklin,NY,49.0,male,W,False,35-54,2015
583,gun,San Antonio,Bexar,TX,28.0,male,H,False,26-34,2015
580,gun,Tahlequah,Cherokee,OK,35.0,male,W,True,35-54,2015
577,replica,Portland,Multnomah,OR,29.0,male,W,False,26-34,2015
585,gun,Edinburg,Saratoga,NY,51.0,male,W,False,35-54,2015
586,gun,Franklin,Macon,NC,52.0,male,W,False,35-54,2015
587,,McMinnville,Yamhill,OR,24.0,male,B,False,19-25,2015
589,gun,Josephine County,Josephine,OR,32.0,male,W,False,26-34,2015
588,replica,Brockton,Plymouth,MA,45.0,male,W,False,35-54,2015
601,knife,San Diego,San Diego,CA,60.0,male,A,False,55-64,2015
603,unarmed,Jacksonville,Duval,FL,23.0,male,B,False,19-25,2015
604,other,Meadow Bridge,Fayette,WV,59.0,male,,False,55-64,2015
597,knife,West Covina,Los Angeles,CA,27.0,male,H,False,26-34,2015
598,gun,Lancaster,Los Angeles,CA,46.0,male,H,False,35-54,2015
599,replica,Camden,Camden,NJ,33.0,male,H,False,26-34,2015
602,gun,Miami Beach,Miami-Dade,FL,39.0,male,W,False,35-54,2015
591,gun,Oklahoma City,Oklahoma,OK,42.0,male,B,False,35-54,2015
595,gun,Morristown,Hamblen,TN,37.0,male,W,False,35-54,2015
596,gun,Newport News,Newport News City,VA,23.0,male,B,False,19-25,2015
600,gun,Henderson,Clark,NV,36.0,male,W,False,35-54,2015
592,unarmed,Pleasanton,Alameda,CA,19.0,male,W,False,19-25,2015
593,gun,Austin,Travis,TX,35.0,male,W,False,35-54,2015
594,replica,Austin,Travis,TX,25.0,male,W,False,19-25,2015
605,unarmed,Hawaiian Gardens,Los Angeles,CA,43.0,male,H,False,35-54,2015
590,gun,Oklahoma City,Oklahoma,OK,20.0,male,W,False,19-25,2015
606,knife,Bath,Grafton,NH,42.0,male,W,True,35-54,2015
607,knife,Atwater,Merced,CA,42.0,male,H,False,35-54,2015
610,,Lakewood,Los Angeles,CA,31.0,male,W,False,26-34,2015
619,knife,Los Angeles,Los Angeles,CA,29.0,male,B,False,26-34,2015
608,gun,Houston,Fort Bend,TX,18.0,male,B,False,0-18,2015
609,blunt_object,Mesa,Maricopa,AZ,33.0,male,W,False,26-34,2015
611,gun,Dallas,Dallas,TX,59.0,male,W,False,55-64,2015
614,gun,Bakersfield,Kern,CA,47.0,male,H,False,35-54,2015
615,gun,Edinburg,Hidalgo,TX,39.0,male,H,False,35-54,2015
616,knife,Atlantic City,Atlantic,NJ,37.0,male,B,False,35-54,2015
617,gun,Sugar Creek,Jackson,MO,35.0,male,W,False,35-54,2015
618,knife,Elizabethtown,Hardin,KY,28.0,male,W,False,26-34,2015
620,gun,Beaverton,Washington,OR,59.0,male,W,False,55-64,2015
621,,Ashe County,Ashe,NC,62.0,male,W,True,55-64,2015
622,gun,Parowan,Iron,UT,50.0,male,W,False,35-54,2015
623,gun,Phoenix,Maricopa,AZ,68.0,male,W,False,65+,2015
624,gun,Chicago,Cook,IL,27.0,male,B,False,26-34,2015
625,gun,Boulder Creek,Santa Cruz,CA,17.0,male,W,False,0-18,2015
627,other,Los Angeles,Los Angeles,CA,38.0,male,W,False,35-54,2015
634,knife,Kansas City,Jackson,MO,21.0,male,B,False,19-25,2015
626,gun,Las Vegas,Clark,NV,54.0,male,W,True,35-54,2015
630,gun,Covington,Newton,GA,20.0,male,B,False,19-25,2015
1152,gun,Chicago,Cook,IL,25.0,male,B,False,19-25,2015
637,gun,Olivehurst,Yuba,CA,31.0,male,W,False,26-34,2015
628,knife,Denver,Denver,CO,35.0,male,N,False,35-54,2015
631,unarmed,Plantation,Broward,FL,36.0,male,B,False,35-54,2015
632,gun,Austin,Travis,TX,60.0,male,W,False,55-64,2015
633,gun,River Forest,Cook,IL,24.0,male,W,False,19-25,2015
636,gun,Casper,Natrona,WY,27.0,male,W,False,26-34,2015
629,gun,Stone Mountain,DeKalb,GA,20.0,male,B,False,19-25,2015
635,gun,Dunsmuir,Siskiyou,CA,24.0,male,W,False,19-25,2015
638,,Lynn,Essex,MA,23.0,male,H,False,19-25,2015
645,knife,Los Angeles,Los Angeles,CA,41.0,male,W,False,35-54,2015
639,gun,Mascotte,Lake,FL,20.0,male,B,False,19-25,2015
641,gun,Southington,Trumbull,OH,76.0,male,,False,65+,2015
643,blunt_object,Marion,Osceola,MI,43.0,male,W,False,35-54,2015
642,blunt_object,Moreno Valley,Riverside,CA,25.0,male,B,False,19-25,2015
646,knife,Wauwatosa,Milwaukee,WI,29.0,male,H,False,26-34,2015
647,gun,Homestead,Miami-Dade,FL,35.0,male,B,False,35-54,2015
648,gun,Kansas City,Wyandotte,KS,30.0,male,W,False,26-34,2015
649,gun,Chattanooga,Hamilton,TN,24.0,male,O,False,19-25,2015
656,gun,Cheyenne,Laramie,WY,23.0,male,N,False,19-25,2015
664,gun,Opp,Covington,AL,29.0,male,W,False,26-34,2015
644,knife,Seattle,King,WA,27.0,male,W,False,26-34,2015
651,unarmed,Orlando,Orange,FL,23.0,male,B,False,19-25,2015
655,gun,Needles,San Bernardino,CA,50.0,male,W,False,35-54,2015
657,unarmed,Memphis,Shelby,TN,19.0,male,B,False,19-25,2015
660,knife,Brownsville,Cameron,TX,24.0,male,H,False,19-25,2015
650,knife,Fort Collins,Larimer,CO,22.0,male,W,False,19-25,2015
652,gun,Phoenix,Maricopa,AZ,46.0,male,W,False,35-54,2015
654,gun,Colby,Thomas,KS,65.0,male,W,False,65+,2015
653,unarmed,Mt. Auburn,Hamilton,OH,43.0,male,B,True,35-54,2015
658,gun,Winnie,Chambers,TX,35.0,male,W,False,35-54,2015
759,knife,Fremont,Alameda,CA,54.0,male,W,False,35-54,2015
661,unarmed,White,Bartow,GA,47.0,male,W,False,35-54,2015
662,gun,Oakland Park,Broward,FL,24.0,male,W,False,19-25,2015
663,gun,Jesup,Wayne,GA,35.0,male,W,False,35-54,2015
666,gun,Monroe,Green,WI,25.0,male,H,False,19-25,2015
667,knife,Oklahoma City,Oklahoma,OK,26.0,male,B,False,26-34,2015
669,gun,Philadelphia,Philadelphia,PA,27.0,male,B,False,26-34,2015
668,gun,Dayton,Montgomery,OH,34.0,male,B,False,26-34,2015
670,unarmed,Plymouth,Hennepin,MN,31.0,male,W,False,26-34,2015
671,gun,Myrtle Beach,Horry,SC,32.0,male,W,False,26-34,2015
672,replica,Douglas,Converse,WY,47.0,male,W,False,35-54,2015
673,gun,Meadow Vista,Placer,CA,44.0,female,W,False,35-54,2015
674,replica,Studio City,Los Angeles,CA,44.0,male,W,False,35-54,2015
675,knife,Pinnacle,Stokes,NC,30.0,male,W,False,26-34,2015
676,blunt_object,New Orleans,Orleans,LA,60.0,male,W,False,55-64,2015
677,gun,Decatur,Decatur,GA,50.0,male,W,False,35-54,2015
678,replica,Las Vegas,Clark,NV,36.0,male,B,False,35-54,2015
685,gun,Micanopy,Alachua,FL,59.0,male,B,False,55-64,2015
679,gun,Shreveport,Caddo,LA,33.0,male,B,False,26-34,2015
680,,Seneca,Oconee,SC,19.0,male,W,False,19-25,2015
681,knife,Irmo,Lexington,SC,56.0,male,W,False,55-64,2015
682,replica,Houma,Terrebonne,LA,45.0,male,W,False,35-54,2015
683,blunt_object,Boulder,Boulder,CO,22.0,male,W,False,19-25,2015
684,knife,Manila,Mississippi,AR,41.0,male,W,False,35-54,2015
686,gun,Las Cruces,Dona Ana,NM,34.0,male,H,False,26-34,2015
687,gun,Logan,Cache,UT,53.0,male,W,False,35-54,2015
688,gun,Gardnerville Ranchos,Douglas,NV,48.0,male,W,False,35-54,2015
689,gun,Dunsmuir,Siskiyou,CA,25.0,male,W,False,19-25,2015
690,gun,Fort Worth,Tarrant,TX,30.0,male,H,False,26-34,2015
691,blunt_object,Whittier,Los Angeles,CA,47.0,male,H,False,35-54,2015
692,gun,Albuquerque,Bernalillo,NM,33.0,male,H,True,26-34,2015
693,gun,Roswell,Chaves,NM,34.0,male,W,False,26-34,2015
694,gun,Nitro,Kanawha,WV,52.0,male,,False,35-54,2015
696,gun,Tucson,Pima,AZ,29.0,male,H,False,26-34,2015
695,,Houston,Harris,TX,63.0,male,W,False,55-64,2015
697,gun,Oakland,Alameda,CA,49.0,male,B,False,35-54,2015
698,gun,Campbelltown,Lebanon,PA,18.0,male,W,False,0-18,2015
699,gun,Powhatan County,Powhatan,VA,71.0,male,W,False,65+,2015
700,replica,Muncie,Delaware,IN,35.0,male,W,False,35-54,2015
701,undetermined,San Diego County,San Diego,CA,55.0,male,H,False,55-64,2015
702,blunt_object,Rantoul,Champaign,IL,31.0,male,B,True,26-34,2015
703,knife,Louisville,Jefferson,KY,18.0,male,W,False,0-18,2015
704,knife,Greenfield,Milwaukee,WI,51.0,male,W,False,35-54,2015
705,gun,Maui,Maui,HI,39.0,male,B,False,35-54,2015
706,gun,Richmond,Richmond City,VA,20.0,male,B,False,19-25,2015
707,knife,Antioch,Davidson,TN,29.0,male,W,False,26-34,2015
708,gun,Tacoma,Pierce,WA,40.0,male,W,False,35-54,2015
710,knife,Elsmere,Kenton,KY,42.0,male,H,False,35-54,2015
737,gun,El Paso,El Paso,TX,22.0,male,B,False,19-25,2015
711,unarmed,Arlington,Tarrant,TX,19.0,male,B,False,19-25,2015
712,knife,Las Vegas,Clark,NV,24.0,male,H,True,19-25,2015
713,replica,Fresno,Fresno,CA,30.0,male,W,False,26-34,2015
718,,Superior,Mineral,MT,53.0,male,W,False,35-54,2015
720,gun,Greenville,Pitt,NC,25.0,male,B,False,19-25,2015
721,knife,Long Beach,Los Angeles,CA,28.0,male,B,False,26-34,2015
716,gun,Brookshire,Waller,TX,33.0,male,B,False,26-34,2015
719,gun,Summerville,Dorchester,SC,24.0,male,B,False,19-25,2015
722,gun,Gastonia,Gaston,NC,59.0,male,W,False,55-64,2015
723,gun,Spokane,Spokane,WA,46.0,male,W,False,35-54,2015
715,,Indianapolis,Marion,IN,15.0,male,B,False,0-18,2015
717,gun,Ardmore,Carter,OK,41.0,male,W,False,35-54,2015
724,replica,Pittston,Luzerne,PA,77.0,male,,False,65+,2015
727,knife,San Jose,Santa Clara,CA,22.0,male,H,False,19-25,2015
725,,Gilbert,Maricopa,AZ,24.0,male,W,False,19-25,2015
728,gun,Sandpoint,Bonner,ID,34.0,male,W,False,26-34,2015
730,knife,Waco,McLennan,TX,48.0,male,W,False,35-54,2015
729,gun,Odessa,Ector,TX,24.0,male,W,False,19-25,2015
731,gun,Oakland,Alameda,CA,27.0,male,B,True,26-34,2015
732,knife,Los Angeles,Los Angeles,CA,30.0,female,B,False,26-34,2015
733,gun,Hemet,Riverside,CA,27.0,male,H,False,26-34,2015
735,gun,Toledo,Lucas,OH,27.0,male,B,False,26-34,2015
736,gun,Hobbs,Lea,NM,49.0,male,W,False,35-54,2015
738,gun,Staten Island,Richmond,NY,38.0,male,B,False,35-54,2015
739,gun,Boerne,Kendall,TX,26.0,male,H,False,26-34,2015
740,unarmed,District Heights,Prince George's,MD,30.0,male,B,False,26-34,2015
750,knife,Bolton,Tolland,CT,53.0,male,W,False,35-54,2015
741,unarmed,Hanover,Plymouth,IN,43.0,male,W,False,35-54,2015
742,gun,Sunnyvale,Santa Clara,CA,23.0,male,B,False,19-25,2015
743,gun,Inyokern,Kern,CA,34.0,male,B,False,26-34,2015
744,gun,Carson City,Carson City,NV,30.0,male,W,False,26-34,2015
745,gun,San Jose,Santa Clara,CA,29.0,male,H,False,26-34,2015
746,gun,Kerrville,Kerr,TX,47.0,male,W,False,35-54,2015
748,gun,Houston,Harris,TX,35.0,male,B,False,35-54,2015
749,unarmed,San Jose,Santa Clara,CA,40.0,male,H,False,35-54,2015
751,gun,St. Louis,St. Louis City,MO,18.0,male,B,False,0-18,2015
752,gun,Bloomfield Township,Oakland,MI,24.0,male,B,False,19-25,2015
753,gun,Hunters,Stevens,WA,29.0,male,W,False,26-34,2015
754,gun,Canton,Haywood,NC,44.0,male,W,False,35-54,2015
755,unarmed,Tuscaloosa,Tuscaloosa,AL,50.0,male,W,False,35-54,2015
756,gun,Ontario,San Bernardino,CA,17.0,male,H,False,0-18,2015
881,gun,Beverly,Washington,OH,19.0,male,W,False,19-25,2015
758,gun,Grapeview,Mason,WA,57.0,male,W,False,55-64,2015
760,,North East,Cecil,MD,30.0,male,W,False,26-34,2015
761,knife,Wake Forest,Wake,NC,38.0,male,W,False,35-54,2015
762,gun,Cohasset,Itasca,MN,31.0,male,W,False,26-34,2015
763,gun,Troy,Albany,NY,39.0,male,B,False,35-54,2015
764,blunt_object,Bakersfield,Kern,CA,29.0,male,W,False,26-34,2015
765,,Wichita,Sedgwick,KS,26.0,male,W,False,26-34,2015
766,knife,King George,King George,VA,64.0,male,W,False,55-64,2015
767,gun,Las Vegas,Clark,NV,57.0,male,W,False,55-64,2015
768,gun,Jacksonville,Duval,FL,36.0,male,W,False,35-54,2015
769,gun,Arab,Cullman,AL,36.0,male,W,False,35-54,2015
771,replica,Brick Township,Ocean,NJ,21.0,male,W,False,19-25,2015
772,gun,Archdale,Randolph,NC,53.0,male,B,False,35-54,2015
770,gun,Santa Fe,Santa Fe,NM,30.0,male,H,False,26-34,2015
773,knife,West Chester,Chester,PA,34.0,male,B,False,26-34,2015
774,gun,Thonotosassa,Hillsborough,FL,53.0,male,W,False,35-54,2015
775,gun,Phoenix,Maricopa,AZ,45.0,male,W,False,35-54,2015
779,gun,Miami,Miami-Dade,FL,22.0,male,H,False,19-25,2015
776,replica,Hendersonville,Sumner,TN,22.0,male,W,False,19-25,2015
777,gun,Chattanooga,Bedford,TN,46.0,male,W,False,35-54,2015
780,gun,West Jordan,Salt Lake,UT,27.0,male,W,False,26-34,2015
781,knife,Dallas,Dallas,TX,42.0,male,B,False,35-54,2015
782,other,Oakland,Alameda,CA,30.0,male,B,True,26-34,2015
783,knife,San Diego,San Diego,CA,54.0,male,W,True,35-54,2015
784,blunt_object,Los Angeles,Los Angeles,CA,29.0,male,H,False,26-34,2015
785,undetermined,San Antonio,Bexar,TX,41.0,male,H,False,35-54,2015
786,gun,Spanish Fork,Utah,UT,28.0,male,W,True,26-34,2015
788,unarmed,Mount Vernon,Westchester,NY,61.0,male,B,False,55-64,2015
793,gun,Longview,Gregg,TX,23.0,male,W,False,19-25,2015
787,gun,North Las Vegas,Clark,NV,25.0,male,B,False,19-25,2015
789,knife,San Antonio,Bexar,TX,43.0,male,W,False,35-54,2015
795,unarmed,Chicago,Cook,IL,29.0,male,H,False,26-34,2015
790,gun,Cushing,Payne,OK,20.0,male,W,False,19-25,2015
791,gun,Tucson,Pima,AZ,40.0,male,H,False,35-54,2015
792,knife,Loveland,Larimer,CO,45.0,male,W,False,35-54,2015
794,other;gun,Bluefield,Mercer,WV,33.0,male,B,False,26-34,2015
797,gun,Twinsburg,Summit,OH,76.0,male,W,False,65+,2015
798,gun,Artesia,Eddy,NM,47.0,male,W,False,35-54,2015
799,gun,Prescott,Yavapai,AZ,45.0,male,W,True,35-54,2015
1409,unarmed,Fresno,Fresno,CA,40.0,male,H,True,35-54,2015
800,gun,Mitchell,Davison,SD,37.0,male,W,False,35-54,2015
801,blunt_object,French Lick,Orange,IN,49.0,male,H,False,35-54,2015
802,gun,Weitchpec,Humboldt,CA,27.0,male,W,False,26-34,2015
803,gun,Springtown,Parker,TX,36.0,male,W,False,35-54,2015
804,knife,Merrimack,Hillsborough,NH,23.0,male,W,False,19-25,2015
805,replica,Durham,Durham,NC,21.0,male,B,False,19-25,2015
806,blunt_object,Ontario,San Bernardino,CA,32.0,male,H,True,26-34,2015
807,gun,Virginia Beach,Virginia Beach City,VA,35.0,male,B,False,35-54,2015
808,unarmed,Virginia Beach,Virginia Beach City,VA,27.0,female,B,False,26-34,2015
809,gun,Little Havana,Miami-Dade,FL,59.0,male,H,False,55-64,2015
810,gun,Shreveport,Caddo,LA,28.0,male,B,False,26-34,2015
811,gun,Hobbs,Lea,NM,45.0,male,W,False,35-54,2015
813,blunt_object,Fresno,Fresno,CA,45.0,male,H,True,35-54,2015
836,gun,Fairbanks,Fairbanks North Star,AK,19.0,male,N,False,19-25,2015
812,gun,Ashwaubenon,Brown,WI,25.0,male,W,False,19-25,2015
815,other;gun,Kansas City,Jackson,MO,37.0,male,B,False,35-54,2015
816,gun,Fairbanks,Fairbanks North Star,AK,33.0,male,N,False,26-34,2015
879,knife,El Monte,Los Angeles,CA,59.0,male,A,False,55-64,2015
817,knife,Potsdam,St. Lawrence,NY,31.0,male,A,False,26-34,2015
818,knife,Fontana,San Bernardino,CA,35.0,male,,False,35-54,2015
819,gun,Indianapolis,Marion,IN,29.0,male,B,False,26-34,2015
820,gun,Lodi,San Joaquin,CA,32.0,male,W,False,26-34,2015
823,gun,Downey,Los Angeles,CA,41.0,male,H,False,35-54,2015
824,gun,Chester,Delaware,PA,31.0,male,W,False,26-34,2015
831,gun,Broomfield,Boulder,CO,44.0,male,W,False,35-54,2015
822,undetermined,Sylacauga,Talladega,AL,23.0,male,W,False,19-25,2015
878,gun,West Knox,Knox,TN,45.0,male,W,False,35-54,2015
821,gun,Wellman,Washington,IA,39.0,male,W,False,35-54,2015
825,gun,McAlester,Pittsburg,OK,67.0,male,B,False,65+,2015
827,gun,Clute,Brazoria,TX,29.0,male,W,False,26-34,2015
828,gun,Princeton,Caldwell,KY,25.0,male,B,False,19-25,2015
829,unarmed,Barstow,San Bernardino,CA,28.0,male,W,False,26-34,2015
830,blunt_object,Chalmette,St. Bernard,LA,21.0,male,B,False,19-25,2015
832,gun,Panorama City,Los Angeles,CA,32.0,male,H,True,26-34,2015
833,gun,Miami,Miami-Dade,FL,51.0,male,H,False,35-54,2015
834,gun,Los Angeles,Los Angeles,CA,39.0,male,H,False,35-54,2015
837,gun,Alexandria,Rapides,LA,27.0,male,B,False,26-34,2015
835,gun,Lead,Lawrence,SD,31.0,male,W,False,26-34,2015
838,gun,Beaverton,Gladwin,MI,50.0,male,W,False,35-54,2015
839,gun,Brodhead,Rockcastle,KY,61.0,male,W,False,55-64,2015
843,,San Bernardino,San Bernardino,CA,32.0,male,W,False,26-34,2015
844,undetermined,Dickson,Dickson,TN,47.0,male,W,False,35-54,2015
842,gun,Slidell,St. Tammany,LA,46.0,male,W,False,35-54,2015
846,gun,Washington County,Washington,AL,57.0,male,W,True,55-64,2015
845,gun,Harrisonburg,Harrisonburg City,VA,23.0,male,W,True,19-25,2015
847,gun,Shelbyville,Shelby,IN,56.0,male,W,False,55-64,2015
840,gun,Dallas,Dallas,TX,24.0,male,H,False,19-25,2015
848,gun,Sand City,Monterey,CA,27.0,male,W,False,26-34,2015
849,gun,Sand City,Monterey,CA,23.0,female,W,False,19-25,2015
850,unarmed,Paris,Lamar,TX,21.0,male,W,False,19-25,2015
851,gun,Barberville,Volusia,FL,26.0,male,W,False,26-34,2015
852,other,Auburndale,Polk,FL,34.0,male,H,False,26-34,2015
853,gun,Oakland,Tulare,CA,32.0,male,B,False,26-34,2015
854,gun,Niceville,Okaloosa,FL,33.0,male,W,False,26-34,2015
855,gun,Happy Valley,Shasta,CA,55.0,male,W,False,55-64,2015
856,gun,North Las Vegas,Clark,NV,26.0,male,,False,26-34,2015
857,knife,Salt Lake City,Salt Lake,UT,48.0,male,H,False,35-54,2015
858,gun,McKinney,Collin,TX,35.0,male,W,False,35-54,2015
859,unarmed,Reisterstown,Baltimore,MD,19.0,male,B,False,19-25,2015
861,gun,Grayson County,Grayson,VA,45.0,male,W,False,35-54,2015
862,gun,Wilmington,New Castle,DE,28.0,male,B,False,26-34,2015
860,knife,Miami,Miami-Dade,FL,42.0,male,H,False,35-54,2015
863,gun,Fountain,El Paso,CO,17.0,male,W,False,0-18,2015
865,knife,St. Paul,Ramsey,MN,30.0,male,N,False,26-34,2015
866,unarmed,Akron,Summit,OH,21.0,male,W,False,19-25,2015
867,knife,Chicago,Cook,IL,33.0,male,B,False,26-34,2015
868,gun,Wilhoit,Yavapai,AZ,45.0,male,W,False,35-54,2015
869,knife,Baton Rouge,East Baton Rouge,LA,46.0,male,B,False,35-54,2015
870,gun,Lovington,Lea,NM,23.0,male,H,False,19-25,2015
871,knife,Los Angeles,Los Angeles,CA,37.0,female,H,True,35-54,2015
874,gun,Rossville,Walker,GA,43.0,male,W,False,35-54,2015
875,gun,Ponder,Denton,TX,40.0,male,H,False,35-54,2015
872,unarmed,Miami,Polk,FL,31.0,male,B,False,26-34,2015
873,replica,San Ysidro,San Diego,CA,59.0,male,H,True,55-64,2015
877,blunt_object,Rapid City,Pennington,SD,46.0,male,N,False,35-54,2015
880,unarmed,Mora,Kanabec,MN,37.0,male,W,False,35-54,2015
876,gun,Beckley,Raleigh,WV,28.0,male,B,False,26-34,2015
888,gun,Sierra Vista,Cochise,AZ,28.0,male,H,False,26-34,2015
889,knife,Rialto,San Bernardino,CA,26.0,male,H,False,26-34,2015
890,knife,Aloha,Washington,OR,55.0,female,W,False,55-64,2015
892,unarmed,Amarillo,Randall,TX,29.0,male,W,False,26-34,2015
886,blunt_object,Van Nuys,Los Angeles,CA,45.0,male,W,False,35-54,2015
887,gun,Muscle Shoals,Colbert,AL,27.0,male,W,False,26-34,2015
891,gun,Chicago,Cook,IL,31.0,male,B,False,26-34,2015
893,gun,Hurst,Tarrant,TX,51.0,male,W,False,35-54,2015
894,gun,Woodbridge,Middlesex,NJ,49.0,male,W,False,35-54,2015
895,unarmed,Akron,Summit,OH,27.0,male,O,False,26-34,2015
957,gun,Midwest City,Oklahoma,OK,18.0,male,B,False,0-18,2015
